customer_key,customer_id,first_name,last_name,marital_status,gender,birth_date,country,created_date
AW00013493,13493,Nancy,Jackson,Married,Female,1988-03-01,Australia,2026-04-02
AW00013494,13494,Kenneth,Lee,Single,Female,1984-02-05,Australia,2023-11-18
AW00013495,13495,Elizabeth,Roberts,Married,Female,1952-09-22,Australia,2025-12-20
AW00013496,13496,Sandra,Taylor,Married,Female,1958-04-18,Australia,2026-03-24
AW00013497,13497,Betty,Nelson,Married,Male,1955-06-14,Australia,2024-08-25
AW00013498,13498,Nancy,King,Married,Male,1984-12-12,Australia,2023-01-28
AW00013499,13499,Mary,Manu,Single,Male,1946-10-06,Australia,2023-07-15
AW00013500,13500,Mere,Green,Married,Female,1963-01-24,New Zealand,2023-11-28
AW00013501,13501,Joshua,Singh,Married,Female,1949-07-27,United States,2023-07-27
AW00013502,13502,Jessica,Scott,Single,Male,2001-07-23,Australia,2025-02-28
AW00013503,13503,Mere,Turner,Single,Female,1982-04-18,Australia,2025-12-01
AW00013504,13504,Steven,Nime,Single,Male,1948-04-27,Australia,2023-07-18
AW00013505,13505,Richard,Phillips,Single,Male,1991-01-21,Germany,2024-05-12
AW00013506,13506,Keziah,Clark,Married,Female,1965-10-22,Australia,2024-05-24
AW00013507,13507,Robert,Garcia,Married,Male,1982-11-11,Germany,2023-07-01
AW00013508,13508,Patricia,Adams,Single,Female,1969-01-11,United States,2025-12-17
AW00013509,13509,Michael,Smith,Married,Male,1987-06-20,United States,2024-08-13
AW00013510,13510,Mark,Adams,Married,Female,1985-03-22,France,2024-02-19
AW00013511,13511,Richard,Brown,Single,Male,1959-06-23,Australia,2024-02-25
AW00013512,13512,Donna,Campbell,Single,Male,1987-02-06,US,2026-03-27
AW00013513,13513,Andrew,Scott,Single,Male,1990-07-18,AU,2023-02-20
AW00013514,13514,John,Martin,Single,Male,1999-01-07,Australia,2024-10-12
AW00013515,13515,Steven,Phillips,Single,Male,1956-10-07,Australia,2025-12-07
AW00013516,13516,Kimberly,Green,Married,Male,1982-05-26,Canada,2025-06-30
AW00013517,13517,William,Wright,Married,Female,1987-05-18,New Zealand,2026-02-15
AW00013518,13518,George,Lopez,Single,Female,2000-10-15,Australia,2023-02-06
AW00013519,13519,Elizabeth,Smith,Married,Female,2004-11-05,Australia,2023-03-16
AW00013520,13520,James,Nelson,Single,Female,1962-11-24,Australia,2025-10-31
AW00013521,13521,Keziah,Carter,Married,Female,1954-01-20,Australia,2025-01-31
AW00013522,13522,Jennifer,Wilson,Married,Female,1972-03-30,Canada,2024-12-26
AW00013523,13523,James,Patel,Married,Male,1946-08-18,Australia,2025-06-22
AW00013524,13524,Brian,Turner,Single,Male,1977-01-12,Australia,2025-04-22
AW00013525,13525,Ronald,Phillips,Single,Female,1990-03-03,Australia,2024-12-02
AW00013526,13526,Aroha,Thompson,Married,Male,1975-04-20,United States,2023-09-29
AW00013527,13527,Richard,King,Married,Male,1955-10-30,Australia,2025-01-27
AW00013528,13528,Aroha,King,Single,Male,1968-02-18,Australia,2025-01-26
AW00013529,13529,Barbara,Baker,Single,Male,1949-03-10,Germany,2024-06-24
AW00013530,13530,Paul,Jones,Single,Male,1958-07-25,Australia,2024-08-06
AW00013531,13531,Malia,Thompson,Married,Male,1949-07-11,United States,2025-06-06
AW00013532,13532,Joseph,Nime,Married,Male,1986-01-05,New Zealand,2024-01-09
AW00013533,13533,Jennifer,Clark,Married,Female,1954-07-02,Australia,2025-02-23
AW00013534,13534,Jennifer,Williams,Single,Female,,United States,2024-04-23
AW00013535,13535,John,Parker,Single,Male,1959-12-27,New Zealand,2024-07-20
AW00013536,13536,James,Allen,Married,Male,1977-06-12,United Kingdom,2023-09-26
AW00013537,13537,Aroha,Williams,Married,Male,1984-08-11,Australia,2023-09-21
AW00013538,13538,Richard,Anderson,Married,Female,1953-11-28,Australia,2024-06-25
AW00013539,13539,Carol,Wright,Married,Male,1975-01-08,Australia,2023-04-01
AW00013540,13540,Sione,Lopez,Single,Male,1963-02-11,Australia,2024-04-28
AW00013541,13541,Ashley,Patel,Single,Female,1945-08-04,Australia,2025-09-23
AW00013542,13542,Charles,Jones,Married,Male,1975-08-16,Australia,2026-04-15
AW00013543,13543,Steven,Perez,Single,Female,1952-08-24,Australia,2023-10-19
AW00013544,13544,Elizabeth,Green,Single,Male,1977-05-10,Australia,2025-09-01
AW00013545,13545,Baraa,Thomas,Single,Female,1958-08-08,United States,2024-11-07
AW00013546,13546,Keziah,Jackson,Single,Female,1965-06-22,Australia,2024-04-18
AW00013547,13547,Deborah,Perez,Married,Male,1982-02-02,United States,2024-06-17
AW00013548,13548,Peter,Campbell,Single,Female,1991-04-23,Germany,2023-10-27
AW00013549,13549,Jason,Young,Married,Female,1947-09-03,USA,2024-08-20
AW00013550,13550,Kenneth,Ngata,Single,Male,1991-06-01,France,2025-01-19
AW00013551,13551,Lisa,Turner,Single,Male,1975-05-09,Australia,2023-07-22
AW00013552,13552,Sandra,Scott,Single,Female,1983-12-11,United States,2024-02-21
AW00013553,13553,Timothy,Singh,Married,Female,2004-03-24,UK,2024-04-04
AW00013554,13554,Jason,Mitchell,Married,Female,1996-07-19,United Kingdom,2023-10-19
AW00013555,13555,Charles,Wright,Married,Male,1982-08-14,United Kingdom,2025-11-29
AW00013556,13556,Sandra,Jones,Single,Female,1973-02-22,Australia,2023-04-22
AW00013557,13557,Amanda,Hall,Married,Male,1970-02-06,Australia,2026-02-10
AW00013558,13558,Joshua,Campbell,Married,Male,1981-03-29,United States,2025-04-09
AW00013559,13559,Brian,Taylor,Married,Female,1993-11-04,New Zealand,2025-09-05
AW00013560,13560,Charles,Johnson,Single,Male,1975-12-23,United States,2023-11-11
AW00013561,13561,Kimberly,Wright,Single,Female,1962-09-13,United States,2025-03-25
AW00013562,13562,Timothy,Kumar,Married,Female,1948-04-26,United Kingdom,2024-12-26
AW00013563,13563,Tane,Clark,Single,Female,1956-04-21,Australia,2023-10-31
AW00013564,13564,John,Taylor,Single,Female,1964-03-05,Canada,2024-12-13
AW00013565,13565,Jessica,Moore,Married,Female,1991-10-10,United States,2024-05-21
AW00013566,13566,Timothy,Taylor,Married,Female,1947-02-07,Germany,2023-11-19
AW00013567,13567,Robert,Davis,Single,Female,1993-06-10,Australia,2024-05-09
AW00013568,13568,Keziah,Roberts,Single,Male,1972-04-08,Australia,2026-02-12
AW00013569,13569,Ashley,Brown,Married,Female,1950-05-19,Australia,2025-01-30
AW00013570,13570,Keziah,Roberts,Married,Female,2001-04-02,Australia,2025-11-06
AW00013571,13571,Peter,Davis,Single,Male,1949-04-14,United States,2025-10-28
AW00013572,13572,Elizabeth,Toalii,Single,Female,1985-04-05,Canada,2023-12-08
AW00013573,13573,Mary,Kumar,Single,Female,1985-08-27,Australia,2023-05-05
AW00013574,13574,Mark,Davis,Single,Male,1997-03-06,Germany,2023-01-21
AW00013575,13575,Michael,King,Married,Female,1976-06-06,United States,2025-04-02
AW00013576,13576,James,Scott,Single,Female,1978-11-19,Australia,2023-02-27
AW00013577,13577,Barbara,Perez,Single,Male,1954-06-11,Australia,2025-07-30
AW00013578,13578,Paul,Johnson,Married,Female,1977-05-31,United Kingdom,2025-09-25
AW00013579,13579,Peter,Parker,Single,Male,1983-03-12,United Kingdom,2023-11-01
AW00013580,13580,Jessica,Scott,Married,Male,1953-04-11,United Kingdom,2023-10-23
AW00013581,13581,Sarah,Toalii,Married,Female,1987-09-23,Australia,2024-04-03
AW00013582,13582,Joshua,Clark,Married,Female,1978-02-18,Canada,2024-03-07
AW00013583,13583,Sandra,Patel,Single,Female,1997-10-10,New Zealand,2023-03-18
AW00013584,13584,Brian,Mitchell,Married,Female,1968-08-28,United States,2026-04-23
AW00013585,13585,James,King,Single,Female,1984-06-25,Australia,2025-10-04
AW00013586,13586,Peter,Smith,Married,Male,1982-05-28,USA,2025-12-21
AW00013587,13587,Betty,Thompson,Single,Male,1990-05-18,United States,2025-11-19
AW00013588,13588,Brian,Parker,Married,Female,1956-08-10,Canada,2025-04-27
AW00013589,13589,Tane,Patel,Married,Female,1964-01-29,Australia,2024-01-18
AW00013590,13590,George,Martin,Single,Male,1959-01-27,Australia,2025-06-18
AW00013591,13591,Michael,Anderson,Married,Female,1955-08-28,Australia,2025-12-24
AW00013592,13592,Anthony,Anderson,Married,Male,1954-11-25,Australia,2023-05-27
AW00013593,13593,Stephanie,Moore,Single,Male,1948-08-12,United States,2026-02-14
AW00013594,13594,Sarah,Clark,Married,Male,1978-04-30,Australia,2024-06-06
AW00013595,13595,Timothy,Turner,Single,Female,1972-03-17,United States,2024-04-13
AW00013596,13596,Donna,Green,Married,Female,1957-10-26,USA,2024-04-19
AW00013597,13597,Susan,Manu,Single,Female,1949-05-14,Australia,2023-07-07
AW00013598,13598,Linda,Taylor,Single,Male,1970-06-08,Canada,2025-03-11
AW00013599,13599,Barbara,Green,Married,Female,1945-03-10,Canada,2023-05-26
AW00013600,13600,Richard,Turner,Single,Female,1951-01-23,New Zealand,2023-07-29
AW00013601,13601,Robert,Smith,Single,Female,1988-03-03,Australia,2024-05-19
AW00013602,13602,Betty,Carter,Married,Male,1975-04-23,United Kingdom,2025-12-02
AW00013603,13603,Paul,Manu,Married,Male,1999-05-05,United States,2024-05-05
AW00013604,13604,John,Thompson,Single,Male,1990-04-15,United Kingdom,2023-05-25
AW00013605,13605,Barbara,White,Single,Female,2004-11-10,New Zealand,2023-04-12
AW00013606,13606,Daniel,Patel,Married,Female,1953-01-05,United States,2025-08-03
AW00013607,13607,Ronald,Nelson,Married,Female,1979-09-28,United States,2024-12-07
AW00013608,13608,Paul,Williams,Married,Male,1975-06-01,United Kingdom,2024-12-26
AW00013609,13609,Malia,Mitchell,Single,Female,1969-11-20,Australia,2024-09-13
AW00013610,13610,Steven,Smith,Married,Female,1947-03-24,USA,2023-10-09
AW00013611,13611,Emily,Lee,Single,Male,1995-05-03,Australia,2026-03-06
AW00013612,13612,Sione,Thomas,Married,Male,1962-04-07,Australia,2024-10-03
AW00013613,13613,Linda,Parker,Married,Female,1996-02-28,France,2025-01-17
AW00013614,13614,Amanda,Perez,Single,Male,1990-02-04,United Kingdom,2025-01-29
AW00013615,13615,Brian,Young,Married,Female,2004-01-21,United States,2025-08-04
AW00013616,13616,Malia,Williams,Single,Male,1946-09-14,Australia,2023-12-29
AW00013617,13617,Jennifer,Thomas,Married,Male,1967-01-03,Canada,2024-03-04
AW00013618,13618,Melissa,Williams,Single,Male,1952-08-05,New Zealand,2026-05-26
AW00013619,13619,Patricia,Thompson,Single,Female,1981-01-18,nan,2023-11-04
AW00013620,13620,Peter,White,Single,Male,1947-02-02,Australia,2023-08-18
AW00013621,13621,William,Campbell,Married,Male,1982-03-24,United Kingdom,2024-06-08
AW00013622,13622,Nancy,Thompson,Single,Male,1973-06-22,France,2024-09-20
AW00013623,13623,Barbara,Lee,Married,Female,1955-04-15,Australia,2023-02-20
AW00013624,13624,Kimberly,Thomas,Single,Male,1970-08-08,Australia,2023-09-15
AW00013625,13625,Robert,Thompson,Single,Male,1953-01-15,Germany,2023-04-22
AW00013626,13626,Tane,Kumar,Single,Female,2005-11-18,Australia,2023-01-24
AW00013627,13627,Sandra,Kumar,Single,Male,1961-04-13,Australia,2025-08-23
AW00013628,13628,Baraa,Martin,Married,Female,1971-09-27,Germany,2026-05-05
AW00013629,13629,Brian,Williams,Single,Male,1957-10-13,United Kingdom,2024-10-17
AW00013630,13630,Michael,Lewis,Married,Female,1968-02-21,United States,2023-11-17
AW00013631,13631,William,Young,Married,Female,1949-08-27,Germany,2026-01-23
AW00013632,13632,William,Carter,Married,Male,1989-03-24,France,2025-11-03
AW00013633,13633,Anthony,Kumar,Single,Female,1955-04-29,Australia,2025-04-24
AW00013634,13634,Mere,Anderson,Married,Female,1986-09-14,Australia,2023-05-15
AW00013635,13635,Robert,Davis,Married,Female,1988-06-09,United States,2024-08-12
AW00013636,13636,Melissa,Nime,Married,Male,1965-12-21,New Zealand,2023-08-08
AW00013637,13637,Mark,Manu,Married,Female,1969-02-23,United Kingdom,2024-10-10
AW00013638,13638,Timothy,Davis,Single,Female,1967-02-06,DE,2023-10-20
AW00013639,13639,Michael,Brown,Married,Male,1972-04-30,United States,2025-05-06
AW00013640,13640,Charles,Thomas,Single,Male,1952-07-12,Australia,2024-07-02
AW00013641,13641,Ronald,Martin,Single,Male,1957-10-10,France,2024-09-25
AW00013642,13642,Barbara,Jones,Married,Female,1966-12-30,Australia,2024-04-04
AW00013643,13643,Thomas,Williams,Married,Female,1994-10-22,Australia,2025-02-09
AW00013644,13644,Daniel,Thompson,Married,Male,1986-09-08,Australia,2023-03-29
AW00013645,13645,Donna,Patel,Married,Male,2003-08-04,France,2024-10-10
AW00013646,13646,Sandra,Perez,Single,Male,1950-05-26,Australia,2023-05-12
AW00013647,13647,Sarah,Smith,Married,Female,1969-07-09,United Kingdom,2023-08-16
AW00013648,13648,Jennifer,Carter,Married,Male,1976-07-12,USA,2024-06-11
AW00013649,13649,Charles,Toalii,Single,Female,1997-07-01,Canada,2024-09-13
AW00013650,13650,Nancy,Young,Married,Female,1949-01-30,France,2024-12-06
AW00013651,13651,Stephanie,Campbell,Married,Male,1971-12-22,United States,2023-02-27
AW00013652,13652,Sione,Jones,Single,Female,1957-07-13,United States,2026-04-22
AW00013653,13653,Paul,Campbell,Single,Female,1983-10-03,US,2024-07-29
AW00013654,13654,Barbara,Moore,Married,Male,2006-03-13,Australia,2023-10-26
AW00013655,13655,Joseph,Scott,Single,Male,1985-08-13,Australia,2025-09-21
AW00013656,13656,John,Lee,Single,Male,1975-08-26,Australia,2024-08-24
AW00013657,13657,Richard,Phillips,Single,Female,1946-06-05,United Kingdom,2026-01-28
AW00013658,13658,Tane,Davis,Single,Female,2002-12-30,New Zealand,2023-04-27
AW00013659,13659,Timothy,Jackson,Married,Female,1945-05-21,Australia,2026-04-29
AW00013660,13660,Andrew,Moore,Married,Male,1982-01-25,US,2024-09-21
AW00013661,13661,Peter,Young,Married,Female,1980-03-28,United States,2024-09-16
AW00013662,13662,Karen,Clark,Married,Female,1993-04-29,Australia,2023-03-26
AW00013663,13663,David,Brown,Married,Female,2005-04-03,United States,2024-01-09
AW00013664,13664,Donna,Ngata,Single,Female,1976-09-01,United States,2025-01-17
AW00013665,13665,Ashley,Wilson,Single,Female,1998-12-12,New Zealand,2024-02-23
AW00013666,13666,Baraa,Taylor,Single,Male,1945-10-04,Australia,2024-09-21
AW00013667,13667,Tane,Brown,Single,Male,1962-04-25,Australia,2025-05-31
AW00013668,13668,Richard,Carter,Single,Male,1946-10-11,Australia,2023-05-07
AW00013669,13669,Joseph,Taylor,Single,Male,1962-03-08,Australia,2025-06-27
AW00013670,13670,Richard,Walker,Married,Female,1964-11-03,Australia,2023-06-05
AW00013671,13671,Mary,Nelson,Single,Female,1977-07-26,New Zealand,2024-07-07
AW00013672,13672,Donald,Parker,Single,Male,1999-05-16,United States,2025-05-15
AW00013673,13673,Donald,Garcia,Single,Male,2002-04-12,Australia,2025-03-30
AW00013674,13674,Susan,Williams,Single,Male,1996-01-22,United Kingdom,2025-09-15
AW00013675,13675,Ashley,Brown,Married,Female,1994-07-03,United Kingdom,2023-04-05
AW00013676,13676,Sione,Toalii,Married,Male,1950-11-12,Canada,2023-12-16
AW00013677,13677,Lisa,Taylor,Married,Male,1956-06-07,France,2023-08-28
AW00013678,13678,Susan,Wright,Single,Male,1991-12-06,Germany,2025-09-19
AW00013679,13679,Karen,Thomas,Single,Female,1962-03-19,Canada,2024-09-28
AW00013680,13680,Kimberly,Kumar,Single,Male,2005-10-21,DE,2023-09-17
AW00013681,13681,Sarah,Thompson,Married,Female,2006-01-25,Australia,2024-11-14
AW00013682,13682,Ashley,Garcia,Single,Male,1945-03-06,Australia,2023-02-28
AW00013683,13683,Sarah,Wilson,Married,Female,1973-12-24,Australia,2024-09-19
AW00013684,13684,Keziah,King,Married,Female,1969-08-02,United Kingdom,2026-01-19
AW00013685,13685,Anthony,Nelson,Married,Male,1989-06-17,United Kingdom,2023-07-06
AW00013686,13686,Karen,Ngata,Married,Female,1965-02-22,Australia,2024-03-01
AW00013687,13687,James,Lewis,Single,Male,1992-10-07,Canada,2024-01-30
AW00013688,13688,Elizabeth,Nime,Married,Male,1980-02-27,United States,2026-05-31
AW00013689,13689,Richard,Thompson,Married,Male,1996-04-20,US,2024-06-19
AW00013690,13690,James,King,Married,Male,2006-11-12,Germany,2025-03-22
AW00013691,13691,Matthew,Wilson,Married,Female,1967-06-06,United States,2024-03-02
AW00013692,13692,Baraa,Clark,Single,Female,1972-11-19,Australia,2025-01-06
AW00013693,13693,Matthew,Mitchell,Single,Male,1947-07-03,Australia,2024-03-14
AW00013694,13694,Amanda,Patel,Married,Male,1998-02-28,Australia,2023-01-07
AW00013695,13695,Karen,Green,Single,Female,1967-06-20,Canada,2025-01-07
AW00013696,13696,Timothy,Carter,Single,Male,1966-05-21,Australia,2023-03-07
AW00013697,13697,Jennifer,Lopez,Married,Male,1974-12-06,Australia,2024-12-26
AW00013698,13698,William,Carter,Married,Female,1951-07-18,Canada,2025-05-15
AW00013699,13699,Linda,Allen,Single,Female,1953-08-01,United States,2026-03-13
AW00013700,13700,David,King,Single,Male,1952-09-03,Australia,2025-04-23
AW00013701,13701,Karen,Davis,Married,Female,1978-11-10,Australia,2024-07-01
AW00013702,13702,Elizabeth,Taylor,Married,Male,1956-06-11,United States,2023-10-16
AW00013703,13703,Emily,Roberts,Married,Male,1949-12-01,United States,2024-11-26
AW00013704,13704,Malia,Green,Married,Male,1950-11-26,United States,2023-07-26
AW00013705,13705,Susan,Lee,Married,Male,1995-03-05,Canada,2024-07-11
AW00013706,13706,Nancy,Phillips,Single,Male,1981-01-14,Australia,2023-07-22
AW00013707,13707,Jason,Campbell,Single,Male,1965-11-30,nan,2023-07-23
AW00013708,13708,Brian,Garcia,Single,Female,1985-09-05,United States,2025-10-03
AW00013709,13709,Kenneth,Adams,Single,Male,2000-08-23,United States,2025-01-09
AW00013710,13710,Brian,King,Married,Male,2003-05-26,Australia,2023-06-16
AW00013711,13711,Thomas,Williams,Married,Male,1985-09-27,United States,2024-02-02
AW00013712,13712,Betty,Scott,Single,Male,1954-09-10,United States,2023-11-17
AW00013713,13713,John,Scott,Single,Male,1998-03-11,Australia,2025-01-02
AW00013714,13714,Patricia,Moore,Married,Male,1996-06-05,Canada,2024-12-12
AW00013715,13715,George,Lewis,Single,Female,1976-11-19,Australia,2024-10-10
AW00013716,13716,Mark,Hall,Single,Male,1961-09-06,New Zealand,2023-07-21
AW00013717,13717,James,White,Married,Female,1950-06-06,Australia,2026-01-22
AW00013718,13718,Malia,Thomas,Married,Male,1991-01-14,Australia,2023-03-09
AW00013719,13719,Keziah,Johnson,Married,Female,1972-12-02,Australia,2025-06-17
AW00013720,13720,Brian,Miller,Single,Male,1958-03-24,Canada,2024-05-12
AW00013721,13721,Linda,Davis,Married,Female,1971-02-11,Australia,2023-06-18
AW00013722,13722,Malia,Adams,Single,Female,1991-06-12,Australia,2025-10-20
AW00013723,13723,Sarah,Singh,Married,Male,1950-02-22,Australia,2023-05-21
AW00013724,13724,Patricia,Martin,Married,Female,1982-11-13,United Kingdom,2024-11-11
AW00013725,13725,Jessica,Perez,Married,Male,2002-06-20,Canada,2024-09-16
AW00013726,13726,Joseph,Campbell,Single,Male,1975-08-23,United States,2024-05-26
AW00013727,13727,Anthony,Campbell,Married,Female,1986-12-07,Australia,2023-05-01
AW00013728,13728,Kimberly,Wilson,Single,Male,1996-11-22,Australia,2026-04-27
AW00013729,13729,Sandra,Garcia,Single,Male,2000-04-10,United States,2023-04-11
AW00013730,13730,Michelle,Lopez,Single,Female,1959-07-24,Canada,2024-09-20
AW00013731,13731,Deborah,Wright,Single,Male,1989-06-29,Canada,2025-02-19
AW00013732,13732,Linda,Davis,Single,Male,2002-04-23,Australia,2023-08-24
AW00013733,13733,William,Garcia,Single,Female,1986-11-09,Australia,2023-07-25
AW00013734,13734,Joseph,Phillips,Single,Male,1988-02-18,Australia,2025-10-28
AW00013735,13735,Matthew,Davis,Married,Male,1978-09-22,Canada,2024-12-13
AW00013736,13736,Melissa,Turner,Married,Male,1945-08-09,Canada,2024-12-17
AW00013737,13737,Keziah,Carter,Married,Male,1977-02-09,Australia,2025-11-21
AW00013738,13738,Donald,Moore,Married,Female,1957-10-11,Australia,2025-07-15
AW00013739,13739,Joshua,Turner,Single,Female,2001-08-22,NZ,2023-11-03
AW00013740,13740,Michael,Davis,Married,Female,1948-12-09,United Kingdom,2026-01-11
AW00013741,13741,Keziah,Martin,Married,Male,1962-10-01,Australia,2025-11-30
AW00013742,13742,Mary,Lee,Married,Male,1968-07-04,Australia,2023-01-12
AW00013743,13743,James,Taylor,Single,Female,1994-10-01,Germany,2025-07-26
AW00013744,13744,Brian,Singh,Single,Male,1946-12-06,Australia,2025-06-26
AW00013745,13745,Richard,Jackson,Married,Female,1954-01-29,United States,2024-11-23
AW00013746,13746,Richard,Davis,Single,Female,1957-04-25,DE,2024-06-13
AW00013747,13747,Michael,Lewis,Single,Male,1975-05-12,New Zealand,2023-07-06
AW00013748,13748,Betty,Martin,Married,Female,1985-12-05,United States,2025-12-12
